,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
17,   보통주 주당순이익,[001040],CJ,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,"4,543"
18,   보통주 희석주당순이익,[001040],CJ,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,"4,543"
19,매출액,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"2,515,360,835,746"
20,매출원가,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"2,293,695,777,780"
21,매출총이익,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"221,665,057,966"
22,판매비와관리비,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"163,476,721,113"
23,영업이익,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"58,188,336,853"
24,금융수익,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"28,187,423,810"
25,금융원가,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"54,866,279,214"
26,기타수익,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"4,556,180,356"
27,기타비용,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"20,864,772,565"
28,지분법손익,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,entity00113410,"2,147,777,234"
29,법인세비용차감전순이익(손실),[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"17,348,666,474"
30,법인세비용,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"5,990,209,345"
31,분기순이익(손실),[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"11,358,457,129"
32,분기순이익(손실)의 귀속,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,nan
33,   지배기업의 소유주지분,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,"15,758,618,224"
34,   비지배지분,[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,"-4,400,161,095"
35,주당이익 [abstract],[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
36,   기본 및 희석주당손익(손실),[000120],CJ대한통운,유가증권시장상장법인,493,도로 화물 운송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,620
37,매출액,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"225,803,046,210"
38,매출원가,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"133,623,375,136"
39,매출총이익,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"92,179,671,074"
40,판매비와관리비,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"27,436,364,493"
41,영업이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"64,743,306,581"
42,금융수익,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"3,910,476,111"
43,금융비용,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"5,788,871,837"
44,기타영업외수익,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"6,625,633,239"
45,기타영업외비용,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"3,745,749,131"
46,지분법이익,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,entity00160843,"36,258"
47,지분법손실,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,entity00160843,0
48,법인세비용차감전순이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"65,744,831,221"
49,법인세비용,[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"10,680,009,105"
50,계속영업이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,"55,064,822,116"
51,중단영업이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,0
52,당기순이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"55,064,822,116"
53,당기순이익(손실)의 귀속 [abstract],[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,nan
54,   지배기업의 소유주에게 귀속되는 당기순이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,"55,064,822,116"
55,   비지배지분에 귀속되는 당기순이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,0
56,주당이익 [abstract],[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
57,   기본주당이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,"1,268"
58,   희석주당이익(손실),[000990],DB하이텍,유가증권시장상장법인,261,반도체 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,"1,268"
59,수익(매출액),[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"58,371,431,230"
60,매출원가,[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"51,142,606,089"
61,매출총이익,[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"7,228,825,141"
62,판매비와관리비,[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"4,077,337,086"
63,영업이익(손실),[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"3,151,488,055"
64,기타이익,[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"1,629,704,772"
65,기타손실,[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"1,279,865,725"
66,금융수익,[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"330,048,597"
67,금융원가,[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"368,026,289"
68,법인세비용차감전순이익(손실),[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"3,463,349,410"
69,법인세비용,[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"955,462,836"
70,당기순이익(손실),[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"2,507,886,574"
71,당기순이익(손실)의 귀속 [abstract],[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,nan
72,   지배기업의 소유주에게 귀속되는 당기순이익(손실),[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,"2,578,582,723"
73,   비지배지분에 귀속되는 당기순이익(손실),[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,"-70,696,149"
74,주당이익 [abstract],[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
75,   기본주당이익(손실),[155660],DSR,유가증권시장상장법인,242,1차 비철금속 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,161
76,수익(매출액),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"4,196,135,000,000"
77,매출원가,[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"3,729,179,000,000"
78,매출총이익,[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"466,956,000,000"
79,판매비와관리비,[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"457,494,000,000"
80,영업이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"9,462,000,000"
81,기타이익,[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"77,776,000,000"
82,기타손실,[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"91,058,000,000"
83,금융수익,[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"32,667,000,000"
84,금융원가,[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"85,474,000,000"
85,법인세비용차감전순이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"-56,627,000,000"
86,법인세비용,[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"238,607,000,000"
87,계속영업이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,"-295,234,000,000"
88,당기순이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"-295,234,000,000"
89,당기순이익(손실)의 귀속 [abstract],[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,nan
90,   지배기업의 소유주에게 귀속되는 당기순이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,"-338,194,000,000"
91,   비지배지분에 귀속되는 당기순이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,"42,962,000,000"
92,주당이익 [abstract],[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
93,   기본주당이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,"-3,572"
94,      계속영업기본주당이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,"-3,572"
95,   우선주당이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,"-3,559"
96,      계속영업우선주당이익(손실),[078930],GS,유가증권시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,"-3,559"
97,매출액,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"2,441,472,795,054"
98,   공사매출,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromConstruction,"2,302,942,442,952"
99,   분양매출,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromSaleOfGoodsRealEstate,"37,061,214,987"
100,   기타매출,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherRevenue,"101,469,137,115"
101,매출원가,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"2,150,478,246,478"
102,   공사매출원가,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromConstruction,"2,029,990,135,983"
103,   분양매출원가,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromSaleOfGoodsRealEstate,"34,813,818,985"
104,   기타매출원가,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_OtherCostOfSales,"85,674,291,510"
105,매출총이익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"290,994,548,576"
106,판매비와관리비,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"119,961,447,000"
107,영업이익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"171,033,101,576"
108,기타수익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"164,036,544,039"
109,기타비용,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"96,733,439,927"
110,관계회사지분증권손익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,entity00120030,"-1,824,397,463"
111,   지분법이익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,entity00120030,"318,023,106"
112,   지분법손실,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,entity00120030,"-2,142,420,569"
113,금융수익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"53,116,017,495"
114,금융원가,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"104,964,866,182"
115,법인세비용차감전순이익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"184,662,959,538"
116,법인세비용,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"53,150,680,885"
117,당기순이익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"131,512,278,653"
118,   지배기업의 소유주에게 귀속되는 당기순이익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,entity00120030,"128,458,717,551"
119,   비지배지분에 귀속되는 당기순이익,[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,entity00120030,"3,053,561,102"
120,주당이익 [abstract],[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
121,   기본주당이익(손실),[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,"1,615"
122,   희석주당이익(손실),[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,"1,532"
123,수익(매출액),[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"868,156,577,196"
124,   상품매출액,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromSaleOfGoodsMerchandise,"785,102,205,731"
125,   제품매출액,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromSaleOfGoodsProduct,"69,760,183,889"
126,   수수료매출,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_RevenueFromRenderingOfServicesCommission,"13,294,187,576"
127,매출원가,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"825,582,969,977"
128,   상품매출원가,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromSaleOfGoodsMerchandises,"751,869,515,312"
129,   제품매출원가,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromSaleOfGoodsProduct,"64,714,230,889"
130,   수수료매출원가,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_CostOfSalesFromRenderingOfServicesCommission,"8,999,223,776"
131,매출총이익,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"42,573,607,219"
132,판매비와관리비,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"23,067,129,075"
133,영업이익(손실),[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"19,506,478,144"
134,기타이익,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"59,237,969,289"
135,기타손실,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"62,051,294,207"
136,금융수익,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"164,476,771"
137,금융원가,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"4,475,850,308"
138,관계기업관련손익,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,entity00138190,"-587,856,912"
139,법인세비용차감전순이익(손실),[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,"11,793,922,777"
140,법인세비용,[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,"3,520,691,817"
141,당기순이익(손실),[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,"8,273,230,960"
142,당기순이익(손실)의 귀속 [abstract],[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,nan
143,   지배기업의 소유주에게 귀속되는 당기순이익(손실),[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,"8,107,282,449"
144,   비지배지분에 귀속되는 당기순이익(손실),[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,"165,948,511"
145,주당이익 [abstract],[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_EarningsPerShareAbstract,nan
146,   기본주당이익(손실),[001250],GS글로벌,유가증권시장상장법인,468,상품 종합 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,98
147,수익(매출액),[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_Revenue,"308,009,834,214"
148,매출원가,[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,"97,576,692,050"
149,매출총이익,[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,"210,433,142,164"
150,판매비와관리비,[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,"179,039,783,860"
151,영업이익(손실),[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,"31,393,358,304"
152,기타수익,[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"84,775,796"
153,기타비용,[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"1,780,354,235"
154,금융수익,[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,"12,042,765,205"
